,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_identity_verified,latitude,longitude,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,has_availability,availability_90,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,log_price,bathroom_is_private,a few days or more,within a day,within a few hours,within an hour,Entire home/apt,Hotel room,Private room,Shared room,1Ο ΝΕΚΡΟΤΑΦΕΙΟ,ΑΓΙΟΣ ΕΛΕΥΘΕΡΙΟΣ,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,ΑΚΡΟΠΟΛΗ,ΑΜΠΕΛΟΚΗΠΟΙ,ΑΝΩ ΚΥΨΕΛΗ,ΑΝΩ ΠΑΤΗΣΙΑ,ΒΟΤΑΝΙΚΟΣ,ΓΚΑΖΙ,ΓΚΥΖΗ,ΓΟΥΒΑ,ΓΟΥΔΙ,ΕΛΛΗΝΟΡΩΣΩΝ,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,ΖΑΠΠΕΙΟ,ΘΗΣΕΙΟ,ΙΛΙΣΙΑ,ΚΕΡΑΜΕΙΚΟΣ,ΚΟΛΟΚΥΝΘΟΥ,ΚΟΛΩΝΑΚΙ,ΚΟΛΩΝΟΣ,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,ΚΥΨΕΛΗ,ΛΥΚΑΒΗΤΤΟΣ,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,ΝΕΑ ΚΥΨΕΛΗ,ΝΕΟΣ ΚΟΣΜΟΣ,ΝΙΡΒΑΝΑ,ΠΑΓΚΡΑΤΙ,ΠΑΤΗΣΙΑ,ΠΕΔΙΟ ΑΡΕΩΣ,ΠΕΝΤΑΓΩΝΟ,ΠΕΤΡΑΛΩΝΑ,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,ΠΟΛΥΓΩΝΟ,ΠΡΟΜΠΟΝΑ,ΡΗΓΙΛΛΗΣ,ΡΙΖΟΥΠΟΛΗ,ΣΕΠΟΛΙΑ,ΣΤΑΔΙΟ,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ
2448,100.0,94.0,1,42.0,1,37.97098,23.745929999999998,4,1.0,1.0,1.0,22.795843045843043,47.0,2,1120,1,0,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,34,34,0,0,0.2,3.8501476017100584,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2449,100.0,100.0,0,1.0,0,37.991170000000004,23.72614,2,1.0,1.0,1.0,10.817016317016318,30.0,1,1125,1,0,8,83.0,9.0,9.0,10.0,9.0,7.0,9.0,1,1,1,0,0,0.26,3.4011973816621555,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2450,100.0,100.0,1,2.0,0,37.968379999999996,23.72994,4,1.0,1.0,1.0,23.886363636363633,48.0,1,46,1,80,20,98.0,10.0,9.0,10.0,10.0,10.0,10.0,1,2,2,0,0,0.67,3.871201010907891,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2451,100.0,100.0,0,2.0,1,37.95986,23.723679999999998,4,1.0,1.0,2.0,20.087995337995338,37.0,2,1125,1,1,35,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1,2,2,0,0,1.14,3.6109179126442243,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2453,100.0,78.0,1,1.0,0,37.98372,23.736,3,1.0,1.0,2.0,17.99786324786325,24.0,1,1125,1,1,13,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,0,0,0.43,3.1780538303479458,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2454,100.0,98.0,1,11.0,1,37.97295,23.73268,7,2.5,2.0,4.0,17.94871794871795,59.0,1,1125,1,83,107,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,11,11,0,0,3.49,4.07753744390572,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2455,100.0,97.0,0,4.0,1,37.97636,23.73349,6,2.0,3.0,4.0,22.14277389277389,65.0,2,1125,1,0,48,90.0,9.0,9.0,9.0,9.0,10.0,9.0,1,1,1,0,0,1.6,4.174387269895637,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2456,71.0,100.0,1,12.0,1,37.95785,23.71862,4,2.0,2.0,2.0,6.862082362082362,80.0,1,1125,1,90,40,98.0,10.0,10.0,10.0,10.0,9.0,10.0,1,10,10,0,0,1.36,4.382026634673881,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2457,100.0,100.0,1,2.0,1,37.97653,23.72196,3,1.0,1.0,2.0,18.502719502719504,33.0,1,60,1,82,148,94.0,10.0,10.0,10.0,10.0,10.0,9.0,1,2,2,0,0,4.87,3.4965075614664802,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2458,71.0,100.0,1,12.0,1,37.96492,23.724520000000002,4,1.0,2.0,2.0,17.629953379953374,70.0,1,1125,1,0,1,100.0,10.0,10.0,10.0,10.0,8.0,10.0,1,10,10,0,0,0.04,4.248495242049359,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2459,100.0,100.0,0,1.0,1,37.97656,23.732429999999997,7,1.0,2.0,2.0,17.686285936285937,45.0,1,1125,1,56,9,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,1,0,0,0.29,3.8066624897703196,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2460,100.0,100.0,0,1.0,1,37.97364,23.71963,4,1.0,1.0,2.0,18.62082362082362,65.0,1,1125,1,83,19,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,1,0,0,0.63,4.174387269895637,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2461,100.0,99.0,1,70.0,1,37.99149,23.73038,8,2.0,3.0,4.0,21.998057498057495,199.0,1,28,1,0,84,97.0,10.0,10.0,10.0,10.0,9.0,10.0,1,63,63,0,0,2.74,5.293304824724492,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2462,100.0,100.0,0,3.0,0,37.97846,23.72185,4,1.0,1.0,2.0,17.093822843822846,20.0,2,30,1,74,125,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,1,0,0,4.07,2.995732273553991,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2463,100.0,100.0,1,2.0,1,37.97773,23.72167,3,1.0,1.0,2.0,18.997474747474747,28.0,1,60,1,81,160,95.0,9.0,9.0,10.0,10.0,10.0,9.0,1,2,2,0,0,5.32,3.332204510175204,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2464,100.0,99.0,1,70.0,1,37.97102,23.74566,10,2.0,3.0,5.0,21.536713286713283,99.0,1,28,1,0,106,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,63,63,0,0,3.46,4.59511985013459,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2465,100.0,99.0,1,70.0,1,37.982929999999996,23.72801,5,1.0,1.0,2.0,21.11344211344211,54.0,1,29,1,0,87,97.0,10.0,10.0,10.0,10.0,9.0,10.0,1,63,63,0,0,2.84,3.9889840465642745,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2466,97.0,97.0,0,40.0,1,37.98499,23.74054,5,1.5,2.0,3.0,21.576340326340326,68.0,2,30,1,89,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,21,21,0,0,0.14,4.219507705176107,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2467,100.0,100.0,1,19.0,1,37.989000000000004,23.72778,6,2.0,2.0,5.0,22.965811965811962,65.0,1,60,1,90,9,93.0,10.0,10.0,10.0,10.0,7.0,10.0,1,16,16,0,0,0.3,4.174387269895637,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2468,100.0,89.0,0,1.0,0,37.98444,23.73977,4,1.5,2.0,3.0,19.755633255633256,25.0,1,1125,1,5,14,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,1,0,0,0.46,3.2188758248682006,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2469,100.0,100.0,1,61.0,1,37.965959999999995,23.733439999999998,8,2.0,3.0,3.0,19.03885003885004,124.0,2,1125,1,76,71,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,39,37,0,0,2.33,4.820281565605037,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2470,100.0,100.0,1,3.0,1,37.99838,23.746570000000002,2,1.0,1.0,1.0,18.446192696192696,25.0,2,1125,1,0,11,98.0,10.0,10.0,10.0,10.0,9.0,9.0,1,3,3,0,0,0.38,3.2188758248682006,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2471,99.0,99.0,0,134.0,1,37.974000000000004,23.74858,4,1.0,1.0,1.0,18.967365967365968,27.0,1,28,1,86,28,94.0,10.0,9.0,9.0,10.0,10.0,9.0,1,56,56,0,0,0.94,3.295836866004329,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2472,100.0,100.0,1,1.0,1,37.96419,23.7209,4,1.0,1.0,1.0,21.276418026418025,35.0,1,1125,1,83,216,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,1,0,0,7.02,3.5553480614894135,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2473,75.0,100.0,1,2.0,1,37.97265,23.72897,3,1.5,2.0,2.0,8.573815073815073,165.0,2,31,1,1,48,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,2,2,0,0,1.58,5.10594547390058,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2475,75.0,20.0,0,20.0,1,37.97867,23.72648,2,1.0,1.0,1.0,4.326146076146076,55.0,2,1125,1,89,3,70.0,8.0,10.0,10.0,10.0,10.0,9.0,0,7,7,0,0,0.1,4.007333185232471,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2478,100.0,100.0,0,4.0,1,37.9677,23.743779999999997,2,1.0,1.0,2.0,18.87004662004662,32.0,1,60,1,32,71,95.0,10.0,10.0,10.0,10.0,10.0,10.0,1,3,3,0,0,2.35,3.4657359027997265,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2479,100.0,100.0,1,4.0,0,37.95925,23.74109,3,1.5,1.0,1.0,19.713286713286713,30.0,7,360,1,14,8,95.0,10.0,9.0,10.0,10.0,10.0,10.0,1,2,2,0,0,0.27,3.4011973816621555,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2480,100.0,98.0,0,57.0,1,37.97463,23.748170000000002,2,1.5,1.0,1.0,10.881701631701631,19.0,20,34,1,75,15,97.0,10.0,9.0,10.0,10.0,10.0,9.0,1,56,12,44,0,0.49,2.9444389791664403,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2481,100.0,98.0,0,57.0,1,37.97463,23.748170000000002,2,1.5,1.0,1.0,10.881701631701633,17.0,1,31,1,77,15,89.0,9.0,9.0,10.0,9.0,10.0,8.0,1,56,12,44,0,0.5,2.833213344056216,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2482,100.0,98.0,0,57.0,1,37.97463,23.748170000000002,2,1.5,1.0,2.0,10.881701631701631,20.0,1,31,1,60,24,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1,56,12,44,0,0.78,2.995732273553991,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2483,100.0,98.0,0,57.0,1,37.97463,23.748170000000002,2,1.5,1.0,1.0,9.948135198135198,19.0,1,23,1,59,9,93.0,10.0,10.0,10.0,9.0,10.0,9.0,1,56,12,44,0,0.29,2.9444389791664403,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2484,100.0,100.0,1,4.0,0,37.96071,23.74186,4,1.0,1.0,1.0,18.296620046620045,30.0,7,360,1,11,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,2,2,0,0,0.14,3.4011973816621555,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2485,100.0,100.0,0,13.0,1,37.983000000000004,23.73431,3,1.0,1.0,1.0,9.616355866355866,28.0,3,180,1,77,81,86.0,9.0,9.0,9.0,9.0,10.0,9.0,1,9,9,0,0,2.68,3.332204510175204,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2486,100.0,95.0,1,24.0,1,37.981590000000004,23.72156,2,1.0,1.0,1.0,22.226301476301472,21.0,1,1125,1,79,205,98.0,10.0,10.0,10.0,10.0,9.0,10.0,1,25,25,0,0,6.65,3.044522437723423,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2487,100.0,100.0,1,2.0,1,37.981640000000006,23.73805,4,1.0,1.0,2.0,15.119269619269621,50.0,2,90,1,0,12,93.0,10.0,9.0,10.0,10.0,10.0,10.0,1,2,2,0,0,0.39,3.912023005428146,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2488,100.0,95.0,1,8.0,1,37.974990000000005,23.713739999999998,5,2.0,2.0,4.0,22.541958041958036,75.0,1,1125,1,89,15,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,7,7,0,0,0.49,4.31748811353631,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2489,100.0,100.0,1,1.0,1,37.9632,23.724320000000002,4,1.0,2.0,2.0,20.41025641025641,40.0,1,100,1,90,71,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,1,0,0,2.35,3.6888794541139363,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2490,100.0,100.0,1,1.0,1,37.97448,23.73248,2,1.0,1.0,1.0,16.35780885780886,35.0,1,1125,1,89,102,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,1,0,0,3.34,3.5553480614894135,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2491,100.0,100.0,1,1.0,1,37.973620000000004,23.7325,8,2.0,4.0,6.0,9.925602175602178,130.0,2,1125,1,89,108,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,0,0,3.56,4.867534450455582,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2493,100.0,96.0,0,30.0,1,37.961890000000004,23.7206,6,1.0,2.0,2.0,17.503690753690755,100.0,14,20,1,83,38,92.0,9.0,9.0,10.0,10.0,10.0,9.0,0,22,22,0,0,1.25,4.605170185988092,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2494,80.0,100.0,1,5.0,1,37.977,23.73084,4,1.0,1.0,1.0,5.725330225330224,69.0,1,1000,1,89,14,96.0,10.0,10.0,10.0,10.0,10.0,9.0,1,5,5,0,0,0.46,4.23410650459726,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2495,100.0,100.0,1,8.0,1,37.96439,23.73167,4,1.0,1.0,2.0,9.242812742812742,38.0,2,1125,1,89,61,98.0,10.0,10.0,10.0,10.0,9.0,9.0,0,2,2,0,0,1.99,3.6375861597263857,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2496,100.0,97.0,1,3.0,1,37.978790000000004,23.70925,5,1.0,1.0,3.0,20.1993006993007,26.0,2,1125,1,77,118,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,5,3,2,0,3.85,3.258096538021482,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2497,100.0,100.0,1,3.0,1,37.976729999999996,23.72746,4,1.0,1.0,1.0,19.446775446775447,36.0,2,1125,1,87,160,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,3,3,0,0,5.23,3.58351893845611,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2498,100.0,100.0,1,3.0,1,37.976729999999996,23.72746,2,1.0,1.0,1.0,18.67327117327117,26.0,2,1125,1,87,136,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,3,3,0,0,4.44,3.258096538021482,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2499,100.0,100.0,1,1.0,1,37.97636,23.72681,2,1.0,1.0,1.0,20.844017094017094,75.0,2,1125,1,88,105,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,1,0,0,3.52,4.31748811353631,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2500,100.0,100.0,1,1.0,1,37.985079999999996,23.72578,4,1.0,1.0,3.0,16.97358197358197,40.0,2,40,1,65,130,98.0,10.0,10.0,10.0,10.0,9.0,10.0,1,1,1,0,0,4.24,3.6888794541139363,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2501,100.0,100.0,0,3.0,0,37.98686,23.74667,5,1.0,2.0,3.0,18.80167055167055,25.0,2,1125,1,83,18,97.0,10.0,10.0,10.0,9.0,9.0,9.0,1,3,1,2,0,0.6,3.2188758248682006,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2502,25.0,100.0,0,1.0,1,37.96712,23.728,6,1.0,2.0,7.0,23.067404817404817,45.0,1,1125,1,90,155,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,0,0,5.09,3.8066624897703196,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2503,100.0,100.0,0,3.0,0,37.98851,23.746660000000002,2,1.0,1.0,1.0,17.294094794094793,22.0,2,1125,1,83,21,93.0,10.0,9.0,10.0,10.0,10.0,10.0,1,3,1,2,0,0.71,3.091042453358316,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2504,100.0,100.0,0,20.0,1,37.96385,23.7286,4,1.0,2.0,2.0,12.03632478632479,65.0,2,15,1,89,1,80.0,6.0,10.0,10.0,10.0,10.0,10.0,1,10,10,0,0,0.07,4.174387269895637,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2505,100.0,100.0,0,2.0,1,37.99126,23.72137,6,1.0,2.0,2.0,23.649572649572647,50.0,2,1125,1,50,5,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,2,2,0,0,0.17,3.912023005428146,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2506,100.0,98.0,1,5.0,1,37.9973,23.7315,1,1.0,1.0,1.0,19.265151515151516,16.0,2,30,1,0,2,100.0,10.0,9.0,10.0,10.0,9.0,10.0,0,5,4,1,0,0.07,2.772588722239781,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2508,100.0,98.0,0,3.0,1,37.97527,23.73289,4,1.0,1.0,4.0,11.005050505050505,24.0,3,365,1,82,18,94.0,9.0,9.0,10.0,10.0,10.0,9.0,1,2,2,0,0,0.6,3.1780538303479458,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2509,100.0,100.0,1,2.0,0,37.96826,23.72989,3,1.0,1.0,1.0,22.505050505050505,48.0,1,46,1,1,25,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,2,2,0,0,0.83,3.871201010907891,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
