,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_identity_verified,latitude,longitude,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,has_availability,availability_90,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,distance_from_metro(meters),log_price,bathroom_is_private,a few days or more,within a day,within a few hours,within an hour,Entire home/apt,Hotel room,Private room,Shared room,1Ο ΝΕΚΡΟΤΑΦΕΙΟ,ΑΓΙΟΣ ΕΛΕΥΘΕΡΙΟΣ,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,ΑΚΡΟΠΟΛΗ,ΑΜΠΕΛΟΚΗΠΟΙ,ΑΝΩ ΚΥΨΕΛΗ,ΑΝΩ ΠΑΤΗΣΙΑ,ΒΟΤΑΝΙΚΟΣ,ΓΚΑΖΙ,ΓΚΥΖΗ,ΓΟΥΒΑ,ΓΟΥΔΙ,ΕΛΛΗΝΟΡΩΣΩΝ,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,ΖΑΠΠΕΙΟ,ΘΗΣΕΙΟ,ΙΛΙΣΙΑ,ΚΕΡΑΜΕΙΚΟΣ,ΚΟΛΟΚΥΝΘΟΥ,ΚΟΛΩΝΑΚΙ,ΚΟΛΩΝΟΣ,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,ΚΥΨΕΛΗ,ΛΥΚΑΒΗΤΤΟΣ,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,ΝΕΑ ΚΥΨΕΛΗ,ΝΕΟΣ ΚΟΣΜΟΣ,ΝΙΡΒΑΝΑ,ΠΑΓΚΡΑΤΙ,ΠΑΤΗΣΙΑ,ΠΕΔΙΟ ΑΡΕΩΣ,ΠΕΝΤΑΓΩΝΟ,ΠΕΤΡΑΛΩΝΑ,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,ΠΟΛΥΓΩΝΟ,ΠΡΟΜΠΟΝΑ,ΡΗΓΙΛΛΗΣ,ΡΙΖΟΥΠΟΛΗ,ΣΕΠΟΛΙΑ,ΣΤΑΔΙΟ,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ
2766,100.0,100.0,0,1.0,0,37.99968,23.74153,4,1.0,1.0,2.0,21.623154623154623,25.0,2,32,1,84,25,97.0,10.0,10.0,10.0,10.0,9.0,10.0,0,1,1,0,0,0.89,700.8209441596254,3.2188758248682006,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2767,100.0,100.0,0,3.0,1,37.97497,23.73195,6,2.5,2.0,2.0,20.89529914529914,137.0,5,1125,1,32,59,93.0,10.0,10.0,10.0,10.0,10.0,9.0,1,2,2,0,0,2.17,209.02022025218133,4.919980925828125,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2768,100.0,82.0,1,2.0,1,37.97784,23.72723,2,1.5,1.0,1.0,16.314879564879565,25.0,2,1125,1,22,56,95.0,10.0,10.0,10.0,10.0,10.0,10.0,1,2,2,0,0,2.15,212.34694856535344,3.2188758248682006,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2769,100.0,93.0,1,5.0,1,37.991,23.73053,10,2.5,3.0,7.0,19.741064491064492,80.0,1,30,1,0,141,99.0,10.0,10.0,10.0,10.0,9.0,10.0,1,1,1,0,0,5.02,169.93358257356732,4.382026634673881,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2770,67.0,100.0,0,1.0,0,37.97485,23.73203,4,1.5,2.0,3.0,21.155205905205904,65.0,2,1125,1,90,23,96.0,10.0,10.0,10.0,10.0,10.0,9.0,1,1,1,0,0,0.82,211.6316231439209,4.174387269895637,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2771,100.0,100.0,1,11.0,1,37.98562,23.71988,4,1.0,1.0,1.0,16.179875679875682,45.0,1,1125,1,22,71,97.0,10.0,10.0,10.0,10.0,9.0,10.0,1,11,11,0,0,2.55,398.42354729085326,3.8066624897703196,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2772,100.0,100.0,1,11.0,1,37.98413,23.71999,5,1.0,1.0,3.0,13.763791763791762,40.0,2,1125,1,22,23,97.0,10.0,10.0,10.0,10.0,9.0,10.0,1,11,11,0,0,0.83,506.5037126511776,3.6888794541139363,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2773,100.0,100.0,1,11.0,1,37.98557,23.72,4,1.0,1.0,1.0,12.86149961149961,40.0,2,1125,1,22,28,94.0,10.0,10.0,10.0,10.0,9.0,10.0,1,11,11,0,0,1.01,393.21757975058614,3.6888794541139363,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2774,100.0,100.0,1,1.0,1,37.97645,23.72612,5,2.5,3.0,4.0,24.083527583527584,290.0,1,1125,1,90,8,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,1,0,0,0.35,69.6355405540953,5.66988092298052,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2775,94.0,100.0,1,33.0,1,37.97958,23.72583,3,1.0,1.0,2.0,9.15967365967366,76.0,1,1125,1,90,5,80.0,8.0,8.0,8.0,8.0,8.0,8.0,1,9,9,0,0,0.66,195.8996673640381,4.330733340286331,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2776,100.0,100.0,1,1.0,1,37.95887000000001,23.72725,6,1.0,2.0,3.0,19.49864024864025,40.0,2,30,1,24,80,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,1,0,0,2.85,200.42038028283162,3.6888794541139363,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2777,94.0,100.0,1,33.0,1,37.97982,23.72655,5,1.0,2.0,2.0,12.026223776223775,234.0,1,1125,1,88,13,91.0,10.0,9.0,10.0,9.0,9.0,8.0,1,9,9,0,0,0.5,263.98203074294577,5.455321115357702,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2778,100.0,100.0,1,11.0,1,37.98527,23.71989,5,1.0,1.0,1.0,10.667637917637919,40.0,2,1125,1,22,14,97.0,10.0,10.0,10.0,10.0,10.0,9.0,1,11,11,0,0,0.52,421.52199435695746,3.6888794541139363,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2779,94.0,100.0,1,33.0,1,37.97998,23.72669,5,1.0,2.0,2.0,11.452602952602952,256.0,1,1125,1,87,27,98.0,10.0,10.0,9.0,9.0,10.0,9.0,1,9,9,0,0,1.13,281.15919473894684,5.545177444479562,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2780,99.0,100.0,0,75.0,1,37.9747,23.73167,2,1.0,1.0,1.0,19.56759906759907,35.0,1,30,1,89,61,91.0,10.0,9.0,10.0,10.0,10.0,9.0,1,27,25,1,0,2.19,246.7005632501521,3.5553480614894135,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2781,100.0,100.0,1,1.0,1,37.95614000000001,23.73653,3,1.0,1.0,2.0,17.612276612276613,26.0,3,62,1,90,26,93.0,10.0,10.0,10.0,10.0,10.0,9.0,1,2,2,0,0,1.14,471.4499250649164,3.258096538021482,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2782,67.0,25.0,0,1.0,0,37.99153,23.73856,3,1.0,1.0,1.0,8.905205905205905,36.0,1,15,1,89,35,90.0,10.0,10.0,10.0,10.0,9.0,10.0,0,1,1,0,0,1.24,448.97943079909317,3.58351893845611,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2783,99.0,100.0,0,75.0,1,37.97514,23.73303,2,1.0,1.0,1.0,20.248445998445998,37.0,1,30,1,76,87,90.0,9.0,9.0,10.0,10.0,10.0,9.0,1,27,25,1,0,3.14,127.4991914715868,3.6109179126442243,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2784,100.0,96.0,0,4.0,1,37.97647,23.74538,2,1.0,1.0,1.0,16.611305361305362,40.0,2,1125,1,87,21,93.0,9.0,9.0,10.0,10.0,10.0,10.0,1,3,3,0,0,0.78,65.80273638948069,3.6888794541139363,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2785,100.0,100.0,0,3.0,1,37.97529,23.71589,7,1.0,2.0,4.0,22.552253302253302,29.0,2,100,1,67,102,93.0,9.0,9.0,10.0,10.0,10.0,9.0,1,3,3,0,0,3.66,652.8344724021757,3.367295829986474,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2786,100.0,100.0,1,1.0,0,37.97988,23.73608,6,1.0,2.0,3.0,15.625679875679879,100.0,1,30,1,84,44,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,1,0,0,1.62,464.87311729490165,4.605170185988092,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2787,100.0,100.0,0,1.0,1,38.00092,23.72365,3,1.0,1.0,1.0,21.537878787878785,148.0,1,1125,1,90,25,89.0,9.0,9.0,10.0,9.0,8.0,9.0,1,1,1,0,0,0.94,223.58585869162349,4.997212273764115,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2788,100.0,100.0,1,34.0,1,37.98258,23.72284,9,2.5,4.0,7.0,20.261655011655012,110.0,1,28,1,0,46,96.0,10.0,10.0,10.0,10.0,7.0,9.0,1,23,23,0,0,1.77,388.50921756945434,4.700480365792417,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2789,100.0,100.0,1,5.0,0,37.98614,23.7665,2,1.0,1.0,1.0,15.82109557109557,40.0,2,300,1,59,4,95.0,10.0,10.0,10.0,10.0,10.0,10.0,1,4,3,1,0,0.14,1283.4821723910775,3.6888794541139363,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2790,100.0,100.0,0,15.0,1,38.00677,23.72821,10,1.0,2.0,8.0,20.136169386169385,23.0,50,480,1,0,128,95.0,10.0,9.0,10.0,10.0,9.0,10.0,1,11,11,0,0,4.55,515.5230430392891,3.1354942159291497,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2791,100.0,100.0,0,23.0,1,37.97271,23.73439,4,1.0,1.0,1.0,18.47902097902098,44.0,1,1125,1,51,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,5,5,0,0,0.05,375.739095399018,3.784189633918261,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2792,78.0,100.0,1,1.0,1,37.97061,23.7458,2,1.0,1.0,1.0,20.512237762237763,33.0,7,14,1,59,60,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,1,0,0,2.32,340.1317781172529,3.4965075614664802,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2793,100.0,99.0,1,24.0,1,37.97929,23.74633,5,1.0,2.0,3.0,13.270590520590524,118.0,2,365,1,0,16,93.0,10.0,10.0,10.0,10.0,10.0,9.0,1,2,2,0,0,0.61,388.8555643603933,4.770684624465665,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2794,100.0,100.0,0,10.0,0,37.97443,23.73219,4,1.0,2.0,2.0,19.561383061383065,70.0,1,28,1,1,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,5,5,0,0,0.2,234.99980853454682,4.248495242049359,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2795,100.0,100.0,0,16.0,1,37.9979,23.73615,2,1.0,1.0,1.0,11.605866355866356,14.0,1,1125,1,74,8,95.0,10.0,9.0,10.0,10.0,10.0,9.0,0,13,0,13,0,0.3,537.1509478382483,2.6390573296152584,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2796,100.0,100.0,0,16.0,1,37.99938,23.73494,2,1.0,1.0,2.0,13.036713286713287,14.0,1,1125,1,74,13,92.0,10.0,9.0,10.0,10.0,9.0,10.0,0,13,0,13,0,0.51,489.4889917745761,2.6390573296152584,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2797,100.0,100.0,0,3.0,0,37.98753,23.71953,4,1.0,1.0,3.0,6.636169386169385,23.0,1,30,1,89,2,100.0,10.0,10.0,10.0,10.0,8.0,10.0,0,3,2,1,0,0.08,355.44615882594735,3.1354942159291497,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2798,100.0,100.0,0,15.0,1,37.97066,23.7305,4,1.0,2.0,3.0,13.06235431235431,49.0,2,1125,1,90,6,93.0,10.0,10.0,10.0,10.0,10.0,10.0,1,10,10,0,0,0.22,670.0128039023042,3.8918202981106265,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2799,100.0,100.0,1,1.0,1,37.97852,23.74634,6,2.0,3.0,6.0,21.090520590520587,59.0,2,365,1,37,59,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,0,0,2.3,308.2804834661968,4.07753744390572,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2800,100.0,94.0,0,128.0,1,37.99118,23.73152,14,3.0,7.0,11.0,17.865967365967368,160.0,2,1125,1,0,1,80.0,10.0,10.0,10.0,10.0,10.0,8.0,0,126,26,100,0,0.06,216.84063614013826,5.075173815233827,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2801,100.0,0.0,0,2.0,1,38.00192,23.72088,1,1.0,2.0,3.0,16.192113442113442,23.0,1,30,1,53,42,90.0,10.0,9.0,9.0,10.0,9.0,9.0,0,1,0,1,0,1.53,484.18915898676767,3.1354942159291497,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2802,100.0,100.0,1,4.0,1,37.98719000000001,23.74037,8,2.0,4.0,4.0,14.290792540792541,40.0,1,1125,1,0,32,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,4,4,0,0,1.16,363.69777555698363,3.6888794541139363,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2803,100.0,99.0,1,14.0,1,37.97655,23.73104,4,1.0,1.0,2.0,16.800893550893555,72.0,2,1125,1,1,35,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,1,0,0,1.97,255.1257954690419,4.276666119016055,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2804,100.0,95.0,1,2.0,1,37.9963,23.7213,4,1.0,1.0,2.0,18.747863247863247,37.0,2,28,1,84,81,99.0,10.0,10.0,10.0,10.0,9.0,10.0,1,1,1,0,0,3.05,513.635387133942,3.6109179126442243,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2805,0.0,0.0,0,1.0,1,38.00953,23.73435,4,1.0,1.0,2.0,11.292929292929292,25.0,29,1125,1,0,3,100.0,10.0,10.0,10.0,9.0,9.0,10.0,0,1,1,0,0,0.13,470.3264240369976,3.2188758248682006,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2806,99.0,100.0,0,73.0,1,37.99612,23.774520000000006,4,1.0,2.0,2.0,12.472222222222221,30.0,1,1124,1,28,25,80.0,9.0,8.0,9.0,9.0,9.0,8.0,1,60,60,0,0,0.96,2387.786703546777,3.4011973816621555,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2807,100.0,100.0,1,1.0,0,38.0029,23.71756,4,1.5,1.0,2.0,18.77738927738928,28.0,2,1125,1,84,39,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,1,0,0,1.41,409.2214095692395,3.332204510175204,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2808,100.0,100.0,1,4.0,0,38.0055,23.73117,4,1.0,2.0,2.0,18.814491064491065,40.0,2,1125,1,0,3,100.0,10.0,10.0,10.0,10.0,10.0,9.0,1,3,3,0,0,0.11,219.80056678919576,3.6888794541139363,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2809,100.0,100.0,1,4.0,0,38.0042,23.73074,4,1.0,1.0,2.0,18.814491064491065,40.0,2,1125,1,0,2,100.0,10.0,10.0,9.0,10.0,10.0,10.0,1,3,3,0,0,0.08,234.3411677109198,3.6888794541139363,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2811,100.0,100.0,0,21.0,0,37.98427,23.72603,2,1.0,1.0,1.0,8.767094017094017,33.0,3,1125,1,56,1,80.0,10.0,8.0,10.0,8.0,4.0,8.0,1,17,17,0,0,0.04,331.7428951242531,3.4965075614664802,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2812,100.0,100.0,0,1.0,0,37.98507,23.73737,6,1.0,2.0,4.0,17.98931623931624,35.0,2,1125,1,87,25,93.0,10.0,9.0,10.0,10.0,10.0,9.0,1,1,1,0,0,0.95,257.98547229132663,3.5553480614894135,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2813,80.0,100.0,1,2.0,1,37.97513,23.73401,2,1.5,1.0,1.0,13.118686868686869,27.0,6,45,1,9,60,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1,2,2,0,0,2.55,105.0699299570846,3.295836866004329,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2814,100.0,80.0,1,11.0,1,37.9823,23.73559,4,2.0,2.0,2.0,19.31721056721057,79.0,3,1125,1,89,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,0,0,0.06,546.4558370848316,4.3694478524670215,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2815,67.0,91.0,0,2.0,1,37.99046,23.72812,2,1.5,1.0,1.0,12.297008547008543,13.0,5,60,1,0,29,91.0,10.0,9.0,9.0,10.0,9.0,9.0,1,3,0,3,0,1.05,184.0106153619069,2.5649493574615367,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2816,100.0,100.0,0,1.0,1,37.97902,23.74972,3,1.0,1.0,2.0,18.76728826728827,33.0,1,1125,1,1,26,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,0,0,0.95,392.4475683504107,3.4965075614664802,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2817,100.0,99.0,1,1.0,0,38.00621,23.74375,2,1.0,1.0,1.0,20.593240093240095,36.0,1,90,1,90,102,97.0,10.0,10.0,10.0,10.0,9.0,9.0,1,1,1,0,0,3.77,476.73231174489564,3.58351893845611,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2819,100.0,100.0,1,1.0,1,37.97843,23.72533,2,1.0,1.0,1.0,20.10878010878011,39.0,2,1125,1,83,54,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,1,0,0,2.01,156.24725662503187,3.6635616461296463,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2820,100.0,97.0,1,1.0,0,38.00627,23.72732,4,1.0,1.0,1.0,18.970085470085472,30.0,2,1125,1,90,62,97.0,10.0,10.0,10.0,10.0,9.0,10.0,1,1,1,0,0,2.25,564.3796028021015,3.4011973816621555,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2821,100.0,100.0,1,20.0,1,37.98676,23.7343,6,1.0,2.0,3.0,12.292735042735044,35.0,1,365,1,89,6,97.0,10.0,10.0,10.0,10.0,9.0,10.0,1,7,7,0,0,0.22,176.81376915206062,3.5553480614894135,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
