host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,bathroom_is_private,Entire home/apt,Hotel room,Private room,Shared room,1Ο ΝΕΚΡΟΤΑΦΕΙΟ,ΑΓΙΟΣ ΕΛΕΥΘΕΡΙΟΣ,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,ΑΚΡΟΠΟΛΗ,ΑΜΠΕΛΟΚΗΠΟΙ,ΑΝΩ ΚΥΨΕΛΗ,ΑΝΩ ΠΑΤΗΣΙΑ,ΒΟΤΑΝΙΚΟΣ,ΓΚΑΖΙ,ΓΚΥΖΗ,ΓΟΥΒΑ,ΓΟΥΔΙ,ΕΛΛΗΝΟΡΩΣΩΝ,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,ΖΑΠΠΕΙΟ,ΘΗΣΕΙΟ,ΙΛΙΣΙΑ,ΚΕΡΑΜΕΙΚΟΣ,ΚΟΛΟΚΥΝΘΟΥ,ΚΟΛΩΝΑΚΙ,ΚΟΛΩΝΟΣ,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,ΚΥΨΕΛΗ,ΛΥΚΑΒΗΤΤΟΣ,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,ΝΕΑ ΚΥΨΕΛΗ,ΝΕΟΣ ΚΟΣΜΟΣ,ΝΙΡΒΑΝΑ,ΠΑΓΚΡΑΤΙ,ΠΑΤΗΣΙΑ,ΠΕΔΙΟ ΑΡΕΩΣ,ΠΕΝΤΑΓΩΝΟ,ΠΕΤΡΑΛΩΝΑ,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,ΠΟΛΥΓΩΝΟ,ΠΡΟΜΠΟΝΑ,ΡΗΓΙΛΛΗΣ,ΡΙΖΟΥΠΟΛΗ,ΣΕΠΟΛΙΑ,ΣΤΑΔΙΟ,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,a few days or more,within a day,within a few hours,within an hour
100.0,89.0,1,2.0,2.0,1,1,2,1.0,1.0,1.0,80.0,3,300,3.0,3.0,300.0,300.0,3.0,300.0,1,29,59,89,364,48,0,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,14,3,1,10,1.67,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,0,2.0,2.0,1,0,2,1.0,1.0,1.0,30.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,1,0,17,47,322,56,7,0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1,2,2,0,0,1.95,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
100.0,99.0,0,46.0,46.0,1,1,5,1.5,1.0,1.0,53.0,2,90,2.0,2.0,90.0,90.0,2.0,90.0,1,1,1,1,1,1,0,0,100.0,10.0,8.0,10.0,10.0,10.0,10.0,1,12,12,0,0,0.08,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,0,14.0,14.0,1,0,3,1.0,1.0,1.0,65.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,1,14,44,74,205,8,3,0,98.0,10.0,9.0,9.0,9.0,10.0,10.0,1,15,15,0,0,0.29,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,99.0,0,46.0,46.0,1,1,2,1.0,1.0,1.0,51.0,2,90,2.0,2.0,90.0,90.0,2.0,90.0,1,29,59,89,361,4,1,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,12,12,0,0,0.16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,0,14.0,14.0,1,0,4,1.0,1.0,1.0,8000.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,1,0,22,29,121,2,0,0,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1,15,15,0,0,0.07,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,100.0,1,15.0,15.0,1,1,9,1.0,1.0,4.0,36.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,1,26,56,86,361,183,40,4,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,16,16,0,0,6.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,1,15.0,15.0,1,1,8,1.0,1.0,5.0,42.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,1,30,60,90,365,116,32,0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,16,16,0,0,4.01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,1,15.0,15.0,1,1,10,1.0,2.0,7.0,58.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,1,22,52,82,357,114,21,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,16,16,0,0,4.03,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,99.0,0,46.0,46.0,1,1,7,1.5,3.0,5.0,56.0,2,90,2.0,2.0,90.0,90.0,2.0,90.0,1,0,22,52,316,44,3,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,12,12,0,0,1.54,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,1,15.0,15.0,1,1,7,1.0,2.0,6.0,39.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,1,24,54,84,359,119,26,1,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,16,16,0,0,4.16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,99.0,0,46.0,46.0,1,1,5,1.0,2.0,2.0,32.0,2,90,2.0,2.0,90.0,90.0,2.0,90.0,1,0,0,0,174,22,0,0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,12,12,0,0,0.76,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,99.0,0,46.0,46.0,1,1,3,1.0,1.0,2.0,30.0,2,90,2.0,2.0,90.0,90.0,2.0,90.0,1,0,0,0,254,45,0,0,93.0,9.0,10.0,10.0,10.0,9.0,9.0,0,12,12,0,0,1.56,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,0,14.0,14.0,1,0,7,1.5,1.0,1.0,8000.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,1,0,22,29,121,1,0,0,80.0,10.0,10.0,10.0,10.0,10.0,10.0,1,15,15,0,0,0.04,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,100.0,0,14.0,14.0,1,0,6,1.0,1.0,3.0,95.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,1,22,52,82,305,2,0,0,100.0,10.0,10.0,10.0,9.0,10.0,10.0,1,15,15,0,0,0.07,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,100.0,0,14.0,14.0,1,0,6,1.0,1.0,4.0,95.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,1,22,52,82,305,4,0,0,100.0,10.0,10.0,10.0,9.0,8.0,10.0,1,15,15,0,0,0.14,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,100.0,0,14.0,14.0,1,0,6,1.0,1.0,3.0,95.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,1,23,53,83,305,5,0,0,92.0,10.0,9.0,10.0,10.0,9.0,9.0,1,15,15,0,0,0.18,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,100.0,0,14.0,14.0,1,0,3,1.0,1.0,1.0,65.0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,22,52,82,213,17,1,0,87.0,9.0,10.0,9.0,8.0,9.0,10.0,1,15,15,0,0,0.6,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,100.0,1,15.0,15.0,1,1,13,1.5,2.0,6.0,31.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,1,29,59,89,364,84,9,0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,16,16,0,0,2.96,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,1,15.0,15.0,1,1,13,1.5,4.0,10.0,39.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,1,30,60,90,365,74,11,1,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,16,16,0,0,2.61,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,0,14.0,14.0,1,0,4,1.0,1.0,2.0,75.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,1,22,52,82,213,2,0,0,90.0,8.0,10.0,9.0,9.0,8.0,9.0,1,15,15,0,0,0.07,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,100.0,0,14.0,14.0,1,0,3,1.0,1.0,2.0,85.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,1,22,52,82,305,4,0,0,95.0,10.0,10.0,10.0,9.0,10.0,10.0,1,15,15,0,0,0.15,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,100.0,1,15.0,15.0,1,1,5,1.0,1.0,3.0,29.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,1,19,49,79,348,123,39,0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,16,16,0,0,4.36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,1,15.0,15.0,1,1,6,1.0,1.0,4.0,33.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,1,30,60,90,363,147,44,5,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,16,16,0,0,5.21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,0,14.0,14.0,1,0,2,1.0,1.0,1.0,8000.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,1,23,53,83,305,2,0,0,90.0,7.0,10.0,10.0,10.0,8.0,9.0,1,15,15,0,0,0.07,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,100.0,0,14.0,14.0,1,0,5,1.0,1.0,3.0,85.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,1,22,52,82,213,8,0,0,98.0,10.0,9.0,10.0,9.0,10.0,10.0,1,15,15,0,0,0.29,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,100.0,0,14.0,14.0,1,0,3,1.0,1.0,1.0,65.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,1,22,52,82,213,4,0,0,100.0,10.0,10.0,9.0,9.0,8.0,9.0,1,15,15,0,0,0.14,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,100.0,1,2.0,2.0,1,1,2,1.0,1.0,1.0,18.0,2,30,2.0,2.0,1125.0,1125.0,2.0,1125.0,1,0,0,0,175,56,7,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,2,2,0,0,1.96,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,0,13.0,13.0,1,1,4,1.0,2.0,2.0,50.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,1,0,0,0,144,80,3,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,12,11,0,0,2.81,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
85.0,100.0,0,7.0,7.0,1,1,2,1.0,1.0,1.0,40.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,1,24,54,84,359,117,46,5,95.0,10.0,10.0,10.0,10.0,9.0,9.0,1,2,2,0,0,4.28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,99.0,0,46.0,46.0,1,1,5,1.0,2.0,2.0,40.0,2,90,2.0,2.0,90.0,90.0,2.0,90.0,1,21,51,81,356,31,1,0,95.0,10.0,10.0,10.0,10.0,10.0,10.0,0,12,12,0,0,1.22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,1,12.0,12.0,1,1,6,1.0,2.0,2.0,80.0,1,28,1.0,1.0,28.0,28.0,1.0,28.0,1,0,22,52,242,2,0,0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,1,9,9,0,0,0.09,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
75.0,100.0,1,4.0,4.0,1,1,4,1.0,2.0,3.0,55.0,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,1,30,60,79,341,64,6,0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,2,2,0,0,2.33,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,0,1.0,1.0,1,1,4,1.0,1.0,2.0,26.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,1,30,60,90,364,22,4,2,95.0,10.0,10.0,10.0,10.0,9.0,9.0,1,1,1,0,0,0.78,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,1,2.0,2.0,1,1,5,1.0,2.0,4.0,29.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,1,13,38,68,301,64,13,0,95.0,10.0,9.0,10.0,10.0,10.0,9.0,1,2,2,0,0,2.47,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,1,2.0,2.0,1,1,2,1.0,1.0,1.0,70.0,6,90,6.0,6.0,1125.0,1125.0,6.0,1125.0,1,23,53,83,173,23,2,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,2,2,0,0,0.82,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100.0,100.0,1,18.0,18.0,1,1,8,2.5,4.0,5.0,48.0,2,60,1.0,2.0,60.0,60.0,1.4,60.0,1,28,58,88,363,57,6,0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,16,16,0,0,2.05,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,1,4.0,4.0,1,1,5,1.0,2.0,2.0,35.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,1,0,0,0,2,23,2,0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,1,4,4,0,0,0.8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100.0,100.0,0,41.0,41.0,1,1,16,2.0,2.0,12.0,80.0,1,1125,1.0,1.0,99.0,1000.0,1.0,209.1,1,30,60,90,321,3,2,1,53.0,5.0,7.0,7.0,7.0,7.0,7.0,1,40,40,0,0,0.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
100.0,99.0,0,46.0,46.0,1,1,4,1.0,1.0,1.0,30.0,2,90,2.0,2.0,90.0,90.0,2.0,90.0,1,29,59,89,364,22,1,0,94.0,9.0,9.0,10.0,10.0,10.0,9.0,0,12,12,0,0,0.77,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
83.0,100.0,0,5.0,5.0,1,1,4,1.0,1.0,2.0,62.0,2,200,1.0,2.0,1125.0,1125.0,1.5,1125.0,1,0,14,44,224,11,1,0,100.0,10.0,9.0,10.0,10.0,9.0,10.0,1,3,3,0,0,0.39,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,1,1.0,1.0,1,0,4,1.0,2.0,2.0,22.0,28,1125,28.0,28.0,1125.0,1125.0,28.0,1125.0,1,0,23,53,61,4,0,0,90.0,10.0,9.0,9.0,10.0,8.0,10.0,0,1,1,0,0,0.14,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
75.0,100.0,1,4.0,4.0,1,1,4,1.0,2.0,2.0,50.0,3,30,3.0,3.0,1125.0,1125.0,3.0,1125.0,1,3,33,63,330,67,11,0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,2,2,0,0,2.42,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,99.0,0,46.0,46.0,1,1,4,2.0,2.0,2.0,50.0,2,90,2.0,2.0,90.0,90.0,2.0,90.0,1,29,59,89,364,26,0,0,93.0,10.0,9.0,10.0,10.0,10.0,10.0,0,12,12,0,0,0.94,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,1,24.0,24.0,1,1,3,1.0,1.0,2.0,46.0,1,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,1,29,59,89,364,7,3,0,89.0,10.0,9.0,10.0,10.0,8.0,9.0,1,18,18,0,0,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,95.0,0,29.0,29.0,1,1,6,1.0,2.0,2.0,58.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,1,30,60,90,365,1,0,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,28,28,0,0,0.05,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,95.0,0,29.0,29.0,1,1,4,1.0,1.0,2.0,44.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,1,29,59,85,358,1,0,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,28,28,0,0,0.04,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,95.0,0,29.0,29.0,1,1,6,2.0,2.0,3.0,76.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,1,0,0,0,0,1,0,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,28,28,0,0,0.08,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,95.0,0,29.0,29.0,1,1,3,1.0,1.0,1.0,36.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,1,24,54,81,354,1,0,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,28,28,0,0,0.06,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,100.0,0,1.0,1.0,1,0,2,1.0,1.0,1.0,22.0,4,1125,4.0,4.0,1125.0,1125.0,4.0,1125.0,1,0,0,0,0,62,2,0,97.0,10.0,10.0,10.0,10.0,9.0,10.0,0,1,1,0,0,2.18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,95.0,1,53.0,53.0,1,1,3,1.0,1.0,1.0,51.0,1,1125,2.0,3.0,1125.0,1125.0,2.1,1125.0,1,22,52,82,357,61,13,0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,50,50,0,0,2.23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100.0,95.0,1,53.0,53.0,1,1,3,1.0,1.0,1.0,51.0,1,1125,2.0,3.0,1125.0,1125.0,2.1,1125.0,1,23,53,83,358,122,34,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,50,50,0,0,4.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
97.0,98.0,0,141.0,141.0,1,1,6,1.0,2.0,4.0,60.0,2,730,2.0,2.0,730.0,730.0,2.0,730.0,1,30,60,90,365,53,4,0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,67,52,15,0,1.86,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
